Id,SalePrice,MSSubClass,OverallQual,YearRemodAdd,1stFlrSF,GrLivArea,GarageCars,MSZoning_RL,MSZoning_RM,LotShape_Reg,Neighborhood_Edwards,Neighborhood_NridgHt,Condition1_Norm,RoofStyle_Hip,MasVnrType_None,ExterQual_TA,Foundation_PConc,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_No,BsmtFinType1_GLQ,BsmtFinType1_Unf,HeatingQC_TA,CentralAir_Y,KitchenQual_TA,Functional_Typ,FireplaceQu_Gd,FireplaceQu_Missing,GarageType_Detchd,GarageFinish_Unf,GarageCond_TA,PavedDrive_Y,SaleType_New,SaleCondition_Partial
11,11.771436160121727,0.0,0.4444444444444445,0.7213114754098361,0.4298378473389533,0.4018019472209433,0.25,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12,12.751299696013493,0.2352941176470588,0.8888888888888888,0.016393442622950817,0.4782724747997293,0.6862416243752785,0.75,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
13,11.877568578558137,0.0,0.4444444444444445,0.7704918032786886,0.3801359236917197,0.35534179992186843,0.25,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
14,12.540757571577293,0.0,0.6666666666666665,0.016393442622950817,0.5669201728114759,0.5299431652300703,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
15,11.964001084330445,0.0,0.5555555555555556,0.8032786885245902,0.5003475356023279,0.4677126859275447,0.25,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
16,11.790557201568507,0.14705882352941174,0.6666666666666665,0.11475409836065575,0.3552695235828791,0.3320972949394383,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
17,11.911701584927595,0.0,0.5555555555555556,0.6721311475409837,0.4165061353428521,0.38933978765778576,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18,11.407564949312404,0.4117647058823529,0.3333333333333333,0.6557377049180328,0.5131166042920969,0.4796489002360565,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
19,11.976659481202367,0.0,0.4444444444444445,0.0819672131147541,0.4558500044026062,0.4261174778897701,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
20,11.842229212112827,0.0,0.4444444444444445,0.7377049180327869,0.5254688463399919,0.4911954751552141,0.25,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
21,12.692503112461445,0.2352941176470588,0.7777777777777777,0.016393442622950817,0.4705094671360337,0.6940696095250574,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
22,11.84510277730856,0.14705882352941174,0.6666666666666665,0.9508196721311476,0.4538062549539186,0.4242070306985832,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
23,12.345834587905333,0.0,0.7777777777777777,0.11475409836065575,0.6363808334013008,0.5948732984257088,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
24,11.774520202658689,0.588235294117647,0.4444444444444445,0.5245901639344263,0.4370463196328696,0.4085402514957175,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
25,11.944707881395766,0.0,0.4444444444444445,0.16393442622950818,0.4370463196328696,0.4085402514957175,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
26,12.454103912352162,0.0,0.7777777777777777,0.049180327868852465,0.5928604707488017,0.5541915237383659,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
27,11.811547477460346,0.0,0.4444444444444445,0.18032786885245905,0.37512348811968543,0.3506562972709704,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
28,12.631340380934516,0.0,0.7777777777777777,0.049180327868852465,0.6166922351584065,0.5764688764767789,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
29,12.24288661865289,0.0,0.4444444444444445,0.16393442622950818,0.5928604707488017,0.5541915237383659,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
30,11.134589024250317,0.058823529411764684,0.3333333333333333,0.9672131147540984,0.16752783558405193,0.1566009390939036,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
31,10.596634733096073,0.2941176470588235,0.3333333333333333,0.9672131147540984,0.2513901444695348,0.4853350202457341,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
32,11.914047823644257,0.0,0.4444444444444445,0.049180327868852465,0.4927206480104784,0.4605832572264377,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
33,12.100156419938624,0.0,0.7777777777777777,0.032786885245901634,0.4945651684117696,0.4623074699580889,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
34,12.016726473799254,0.0,0.4444444444444445,0.8524590163934427,0.6158028496652954,0.5756375005866046,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
35,12.533576212168624,0.588235294117647,0.8888888888888888,0.049180327868852465,0.5835218755435285,0.5454620324638855,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
36,12.641096555879884,0.2352941176470588,0.7777777777777777,0.032786885245901634,0.4619158514182025,0.7052076551549962,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
37,11.884489021402711,0.0,0.4444444444444445,0.2459016393442623,0.4500304713552129,0.4206775201828461,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
38,11.938193200374572,0.0,0.4444444444444445,0.3278688524590164,0.5134084927393747,0.4799217504450679,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
39,11.599103161211278,0.0,0.4444444444444445,0.06557377049180327,0.4359737633557197,0.407537652019355,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
40,11.314474526246393,0.4117647058823529,0.3333333333333333,0.8852459016393444,0.4685435751663127,0.4379831185764127,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,11.982929094215965,0.0,0.5555555555555556,0.6885245901639345,0.5212055640775229,0.4872102627658972,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
42,12.0435537160324,0.0,0.4444444444444445,0.8032786885245902,0.5223471436856912,0.4882773835704266,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43,11.877568578558137,0.38235294117647056,0.4444444444444445,0.4098360655737705,0.3683352639013098,0.3443108306583831,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
44,11.777210959615614,0.0,0.4444444444444445,0.4754098360655738,0.3907736697067845,0.3652857057211274,0.25,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
45,11.856515169360303,0.0,0.4444444444444445,0.7868852459016394,0.4678860018416349,0.4373684350534708,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
46,12.675763725937607,0.588235294117647,0.8888888888888888,0.09836065573770493,0.6272049487520572,0.5862959050147616,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
47,12.3870850123755,0.17647058823529413,0.6666666666666665,0.11475409836065575,0.5729511108590262,0.6585474980312895,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
48,12.428015476267865,0.0,0.7777777777777777,0.032786885245901634,0.6058791180140468,0.5663610380185573,0.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
49,11.635143097694476,1.0,0.3333333333333333,0.032786885245901634,0.29899607713336085,0.5198559157936766,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
50,11.751942365440726,0.0,0.4444444444444445,0.6885245901639345,0.3975708593094396,0.37163955295650863,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
51,12.083905011555967,0.2352941176470588,0.5555555555555556,0.18032786885245905,0.3277015118889919,0.5242142905765341,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
52,11.648330101976432,0.17647058823529413,0.5555555555555556,0.9344262295081968,0.3380444336424633,0.4452771971657357,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
53,11.608235644774554,0.4117647058823529,0.4444444444444445,0.7868852459016394,0.3380444336424633,0.31599570053130943,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
54,12.86099861326992,0.0,0.8888888888888888,0.3278688524590164,0.6461621684508216,0.6040166521197792,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
55,11.77528972943772,0.3529411764705882,0.4444444444444445,0.8688524590163935,0.5313578873111582,0.4967004071758061,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
56,12.103486056755074,0.0,0.5555555555555556,0.7377049180327869,0.5490258483999941,0.5132159867434658,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
57,12.058152515453553,0.8235294117647058,0.7777777777777777,0.16393442622950818,0.4085067429667459,0.5836612588519632,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
58,12.188417710291452,0.2352941176470588,0.6666666666666665,0.049180327868852465,0.3579190094563711,0.5797749779095471,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
59,12.991753427493052,0.2352941176470588,1.0,0.016393442622950817,0.5492913225274254,0.7700164038243282,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
60,11.73526869611367,0.0,0.4444444444444445,0.6065573770491803,0.32096935602439514,0.30003433398724555,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
61,11.970350312009106,0.0,0.5555555555555556,0.049180327868852465,0.4705094671360337,0.4398207864931632,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,11.522875795823396,0.32352941176470584,0.4444444444444445,0.19672131147540986,0.209504399271196,0.425163543976566,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
63,12.218495165528731,0.588235294117647,0.7777777777777777,0.032786885245901634,0.5341303052283983,0.4992919958982824,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
64,11.849397701591439,0.2941176470588235,0.6666666666666665,1.0,0.3759635181053076,0.5777122882260084,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
65,12.299107511497365,0.2352941176470588,0.6666666666666665,0.19672131147540986,0.4359737633557197,0.6390918270052062,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
66,12.666657052859414,0.2352941176470588,0.7777777777777777,0.049180327868852465,0.4655754552205087,0.7082244270816784,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
67,12.100712129872349,0.0,0.6666666666666665,0.3606557377049181,0.714576178588127,0.6679684019727556,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
68,12.328290278254425,0.0,0.6666666666666665,0.0819672131147541,0.5631014385598587,0.5263735054904308,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
69,11.289781913656018,0.058823529411764684,0.3333333333333333,1.0,0.30461016105657457,0.28474215710303064,0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
70,12.323855681186556,0.17647058823529413,0.6666666666666665,0.8852459016393444,0.515445432276147,0.680564313059556,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
71,12.404923504275338,0.0,0.6666666666666665,0.5737704918032788,0.7173097948312526,0.6705237198356255,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
72,11.771436160121727,0.0,0.3333333333333333,0.032786885245901634,0.3512601862832416,0.3283494641143188,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
73,12.128111104060464,0.2352941176470588,0.6666666666666665,0.19672131147540986,0.36876311397869177,0.579363401041193,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
74,11.883799128308773,0.0,0.4444444444444445,0.13114754098360654,0.4462166352424042,0.4171124391040273,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
75,11.5843154610569,0.17647058823529413,0.2222222222222222,1.0,0.34901428442051285,0.555295269652349,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
76,11.418614785498988,0.9411764705882352,0.3333333333333333,0.6065573770491803,0.17186937482437958,0.3836569300489421,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
77,11.818570237796182,0.0,0.3333333333333333,0.8688524590163935,0.3963801922974275,0.3705265464428198,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
78,11.751942365440726,0.17647058823529413,0.4444444444444445,0.13114754098360654,0.441306402366378,0.4766335754601667,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
79,11.824079893607152,0.4117647058823529,0.3333333333333333,0.7049180327868853,0.6306452756562111,0.5895118387854228,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
80,11.608235644774554,0.17647058823529413,0.4444444444444445,0.4754098360655738,0.270159281210113,0.4611589290840677,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
81,12.173032791451972,0.2352941176470588,0.5555555555555556,0.6885245901639345,0.4782724747997293,0.6573933362295032,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
